Cluster ClusterRank deltaG deltaGelec deltaGvdw deltaGligsolvnonpol deltaGligsolvpol deltaGprotsolvnonpol deltaGprotsolvpol deltaGcompsolvnonpol deltaGcompsolvpol extraFull surfFull solvFull IntraFull InterFull FullFitness SimpleFitness Energy
17 7 -5.9548063 0.0 -19.0508 7.21346 -14.2306 331.081 -2696.5 331.154 -2702.35 0.0 331.154 -2702.35 40.7943 -19.0508 -2349.4526 28.6903 28.6903
18 0 -6.856998 0.0 -40.261 7.17457 -16.4343 331.081 -2696.5 330.96 -2686.27 0.0 330.96 -2686.27 45.8729 -40.261 -2349.6982 26.984 26.984
18 1 -6.856998 0.0 -40.261 7.17457 -16.4343 331.081 -2696.5 330.96 -2686.27 0.0 330.96 -2686.27 45.8729 -40.261 -2349.6982 26.984 26.984
18 2 -6.8122425 0.0 -39.8055 7.17001 -16.4328 331.081 -2696.5 330.974 -2686.27 0.0 330.974 -2686.27 45.6078 -39.8055 -2349.4937 26.9755 26.9755
18 3 -6.8122425 0.0 -39.8055 7.17001 -16.4328 331.081 -2696.5 330.974 -2686.27 0.0 330.974 -2686.27 45.6078 -39.8055 -2349.4937 26.9755 26.9755
18 4 -6.8122425 0.0 -39.8055 7.17001 -16.4328 331.081 -2696.5 330.974 -2686.27 0.0 330.974 -2686.27 45.6078 -39.8055 -2349.4937 26.9755 26.9755
18 5 -6.790989 0.0 -39.5825 7.16826 -16.4326 331.081 -2696.5 330.987 -2686.29 0.0 330.987 -2686.29 45.5182 -39.5825 -2349.3672 27.0039 27.0039
18 6 -6.790989 0.0 -39.5825 7.16826 -16.4326 331.081 -2696.5 330.987 -2686.29 0.0 330.987 -2686.29 45.5182 -39.5825 -2349.3672 27.0039 27.0039
18 7 -6.790989 0.0 -39.5825 7.16826 -16.4326 331.081 -2696.5 330.987 -2686.29 0.0 330.987 -2686.29 45.5182 -39.5825 -2349.3672 27.0039 27.0039
19 0 -6.4224863 0.0 -33.0826 7.1687 -13.9519 331.081 -2696.5 330.777 -2687.51 0.0 330.777 -2687.51 40.3944 -33.0826 -2349.4211 23.5035 23.5035
19 1 -6.4336066 0.0 -33.3296 7.17156 -13.9581 331.081 -2696.5 330.763 -2687.29 0.0 330.763 -2687.29 40.4404 -33.3296 -2349.4163 23.4961 23.4961
19 2 -6.066667 0.0 -26.8113 7.15632 -14.0411 331.081 -2696.5 330.513 -2691.09 0.0 330.513 -2691.09 40.3187 -26.8113 -2347.0698 24.0316 24.0316
19 3 -6.0731096 0.0 -26.9713 7.15697 -14.0433 331.081 -2696.5 330.507 -2690.94 0.0 330.507 -2690.94 40.3664 -26.9713 -2347.0378 24.0392 24.0392
19 4 -6.072996 0.0 -27.256 7.15259 -14.0279 331.081 -2696.5 330.475 -2690.44 0.0 330.475 -2690.44 40.4405 -27.256 -2346.7803 24.1195 24.1195
19 5 -6.2323136 0.0 -30.3225 7.15997 -16.2867 331.081 -2696.5 330.714 -2690.92 0.0 330.714 -2690.92 44.9295 -30.3225 -2345.599 26.4371 26.4371
19 6 -6.239158 0.0 -31.0427 7.15899 -16.2755 331.081 -2696.5 330.676 -2689.85 0.0 330.676 -2689.85 45.0397 -31.0427 -2345.177 26.5613 26.5613
19 7 -6.2331676 0.0 -31.1041 7.15852 -16.2623 331.081 -2696.5 330.66 -2689.62 0.0 330.66 -2689.62 45.0206 -31.1041 -2345.0437 26.6009 26.6009
20 0 -6.482504 0.0 -32.5897 7.19975 -14.1363 331.081 -2696.5 330.396 -2688.8 0.0 330.396 -2688.8 41.6334 -32.5897 -2349.3604 24.3795 24.3795
20 1 -6.4594665 0.0 -32.458 7.2052 -14.1644 331.081 -2696.5 330.385 -2688.63 0.0 330.385 -2688.63 41.4696 -32.458 -2349.2332 24.3505 24.3505
20 2 -6.244669 0.0 -27.4098 7.22336 -14.0288 331.081 -2696.5 330.754 -2693.33 0.0 330.754 -2693.33 41.1238 -27.4098 -2348.862 24.3479 24.3479
20 3 -6.300218 0.0 -31.7591 7.21015 -14.1193 331.081 -2696.5 330.401 -2687.08 0.0 330.401 -2687.08 40.6126 -31.7591 -2347.8257 24.4214 24.4214
20 4 -6.1183953 0.0 -26.2841 7.23374 -14.1237 331.081 -2696.5 330.718 -2693.03 0.0 330.718 -2693.03 41.1517 -26.2841 -2347.4443 25.4831 25.4831
20 5 -5.7953496 0.0 -22.2122 7.23918 -14.1828 331.081 -2696.5 330.701 -2694.07 0.0 330.701 -2694.07 40.8696 -22.2122 -2344.7117 27.7174 27.7174
20 6 -5.789311 0.0 -22.1424 7.23769 -14.1913 331.081 -2696.5 330.701 -2694.09 0.0 330.701 -2694.09 41.0113 -22.1424 -2344.5203 27.8735 27.8735
20 7 -5.8907604 0.0 -24.6588 7.20802 -15.7612 331.081 -2696.5 330.388 -2692.99 0.0 330.388 -2692.99 45.4684 -24.6588 -2341.7925 28.7102 28.7102
21 0 -6.7081447 0.0 -35.042 7.16107 -14.2739 331.081 -2696.5 329.365 -2687.3 0.0 329.365 -2687.3 43.6247 -35.042 -2349.3523 20.2203 20.2203
21 1 -6.817961 0.0 -36.8976 7.19554 -14.4653 331.081 -2696.5 329.401 -2686.42 0.0 329.401 -2686.42 44.76 -36.8976 -2349.1567 20.6052 20.6052
21 2 -6.818253 0.0 -36.923 7.19356 -14.4567 331.081 -2696.5 329.401 -2686.38 0.0 329.401 -2686.38 44.753 -36.923 -2349.149 20.6065 20.6065
21 3 -6.8177686 0.0 -36.9067 7.19496 -14.4616 331.081 -2696.5 329.401 -2686.4 0.0 329.401 -2686.4 44.7578 -36.9067 -2349.148 20.6044 20.6044
21 4 -6.8173213 0.0 -36.897 7.19546 -14.4647 331.081 -2696.5 329.401 -2686.41 0.0 329.401 -2686.41 44.7581 -36.897 -2349.148 20.6046 20.6046
21 5 -5.9510226 0.0 -26.8035 7.05885 -14.1729 331.081 -2696.5 329.41 -2687.79 0.0 329.41 -2687.79 48.3049 -26.8035 -2336.8787 30.4685 30.4685
21 6 -5.844969 0.0 -27.321 7.09773 -13.8779 331.081 -2696.5 329.428 -2684.93 0.0 329.428 -2684.93 53.8115 -27.321 -2329.0115 41.4953 41.4953
21 7 -5.550802 0.0 -24.1099 7.19461 -16.6014 331.081 -2696.5 329.447 -2687.69 0.0 329.447 -2687.69 68.9727 -24.1099 -2313.3801 55.4891 55.4891
22 0 -6.4417334 0.0 -33.0099 7.19634 -14.9807 331.081 -2696.5 330.788 -2688.94 0.0 330.788 -2688.94 41.9389 -33.0099 -2349.223 22.2411 22.2411
22 1 -6.2828493 0.0 -29.4453 7.19541 -14.0523 331.081 -2696.5 330.79 -2690.93 0.0 330.79 -2690.93 40.5449 -29.4453 -2349.0403 23.7474 23.7474
22 2 -6.2768855 0.0 -29.3046 7.19616 -14.0565 331.081 -2696.5 330.814 -2691.09 0.0 330.814 -2691.09 40.543 -29.3046 -2349.0378 23.7173 23.7173
22 3 -6.276272 0.0 -29.3267 7.1967 -14.0561 331.081 -2696.5 330.811 -2691.04 0.0 330.811 -2691.04 40.546 -29.3267 -2349.0098 23.7188 23.7188
22 4 -6.0028725 0.0 -26.8166 7.22933 -14.1926 331.081 -2696.5 330.76 -2690.46 0.0 330.76 -2690.46 40.9876 -26.8166 -2345.529 25.6122 25.6122
22 5 -5.9768057 0.0 -26.1728 7.23012 -14.1798 331.081 -2696.5 330.802 -2691.08 0.0 330.802 -2691.08 41.0587 -26.1728 -2345.392 25.6493 25.6493
22 6 -5.9238305 0.0 -26.2412 7.22366 -14.2015 331.081 -2696.5 330.847 -2690.21 0.0 330.847 -2690.21 41.2227 -26.2412 -2344.3816 26.3993 26.3993
22 7 -5.9892635 0.0 -28.5746 7.20386 -16.6606 331.081 -2696.5 330.794 -2690.08 0.0 330.794 -2690.08 46.2554 -28.5746 -2341.6052 27.088 27.088
23 0 -6.22118 0.0 -28.4025 7.15833 -13.9789 331.081 -2696.5 331.173 -2692.11 0.0 331.173 -2692.11 40.1637 -28.4025 -2349.1758 25.7157 25.7157
23 1 -6.231664 0.0 -28.7457 7.14906 -13.9764 331.081 -2696.5 331.1 -2691.65 0.0 331.1 -2691.65 40.2382 -28.7457 -2349.0574 25.6997 25.6997
23 2 -6.231664 0.0 -28.7457 7.14906 -13.9764 331.081 -2696.5 331.1 -2691.65 0.0 331.1 -2691.65 40.2382 -28.7457 -2349.0574 25.6997 25.6997
23 3 -6.2085223 0.0 -28.1561 7.17638 -14.0133 331.081 -2696.5 331.205 -2692.34 0.0 331.205 -2692.34 40.2497 -28.1561 -2349.0415 25.8654 25.8654
23 4 -6.151335 0.0 -25.3634 7.25239 -14.214 331.081 -2696.5 331.072 -2695.6 0.0 331.072 -2695.6 40.9173 -25.3634 -2348.974 28.0954 28.0954
23 5 -6.1441445 0.0 -25.2807 7.2507 -14.2134 331.081 -2696.5 331.064 -2695.6 0.0 331.064 -2695.6 40.8872 -25.2807 -2348.9297 28.0783 28.0783
23 6 -6.1441445 0.0 -25.2807 7.2507 -14.2134 331.081 -2696.5 331.064 -2695.6 0.0 331.064 -2695.6 40.8872 -25.2807 -2348.9297 28.0783 28.0783
23 7 -6.02425 0.0 -23.3778 7.11995 -13.9857 331.081 -2696.5 331.176 -2696.73 0.0 331.176 -2696.73 40.1475 -23.3778 -2348.7842 27.6043 27.6043
23 8 -6.02425 0.0 -23.3778 7.11995 -13.9857 331.081 -2696.5 331.176 -2696.73 0.0 331.176 -2696.73 40.1475 -23.3778 -2348.7842 27.6043 27.6043
23 9 -6.121198 0.0 -25.0038 7.11218 -13.9587 331.081 -2696.5 330.713 -2695.07 0.0 330.713 -2695.07 40.7117 -25.0038 -2348.649 26.5313 26.5313
23 10 -6.121198 0.0 -25.0038 7.11218 -13.9587 331.081 -2696.5 330.713 -2695.07 0.0 330.713 -2695.07 40.7117 -25.0038 -2348.649 26.5313 26.5313
23 11 -6.121198 0.0 -25.0038 7.11218 -13.9587 331.081 -2696.5 330.713 -2695.07 0.0 330.713 -2695.07 40.7117 -25.0038 -2348.649 26.5313 26.5313
23 12 -6.0899005 0.0 -24.6648 7.22775 -14.1937 331.081 -2696.5 331.05 -2695.66 0.0 331.05 -2695.66 40.6634 -24.6648 -2348.6113 27.961 27.961
23 13 -5.9964647 0.0 -22.9932 7.10539 -13.9486 331.081 -2696.5 331.017 -2696.61 0.0 331.017 -2696.61 40.3705 -22.9932 -2348.2158 27.5031 27.5031
23 14 -5.9964647 0.0 -22.9932 7.10539 -13.9486 331.081 -2696.5 331.017 -2696.61 0.0 331.017 -2696.61 40.3705 -22.9932 -2348.2158 27.5031 27.5031
23 15 -5.9964647 0.0 -22.9932 7.10539 -13.9486 331.081 -2696.5 331.017 -2696.61 0.0 331.017 -2696.61 40.3705 -22.9932 -2348.2158 27.5031 27.5031
24 0 -5.8709655 0.0 -19.2744 7.10457 -13.7778 331.081 -2696.5 332.105 -2701.82 0.0 332.105 -2701.82 39.9969 -19.2744 -2348.9927 31.4866 31.4866
24 1 -5.8709655 0.0 -19.2744 7.10457 -13.7778 331.081 -2696.5 332.105 -2701.82 0.0 332.105 -2701.82 39.9969 -19.2744 -2348.9927 31.4866 31.4866
24 2 -5.8709655 0.0 -19.2744 7.10457 -13.7778 331.081 -2696.5 332.105 -2701.82 0.0 332.105 -2701.82 39.9969 -19.2744 -2348.9927 31.4866 31.4866
24 3 -5.863534 0.0 -19.225 7.11144 -13.8065 331.081 -2696.5 332.116 -2701.81 0.0 332.116 -2701.81 39.9885 -19.225 -2348.9307 31.4719 31.4719
24 4 -5.863534 0.0 -19.225 7.11144 -13.8065 331.081 -2696.5 332.116 -2701.81 0.0 332.116 -2701.81 39.9885 -19.225 -2348.9307 31.4719 31.4719
24 5 -5.8565407 0.0 -19.1796 7.11099 -13.7882 331.081 -2696.5 332.13 -2701.77 0.0 332.13 -2701.77 39.9292 -19.1796 -2348.8906 31.4565 31.4565
24 6 -5.8565407 0.0 -19.1796 7.11099 -13.7882 331.081 -2696.5 332.13 -2701.77 0.0 332.13 -2701.77 39.9292 -19.1796 -2348.8906 31.4565 31.4565
24 7 -5.8565407 0.0 -19.1796 7.11099 -13.7882 331.081 -2696.5 332.13 -2701.77 0.0 332.13 -2701.77 39.9292 -19.1796 -2348.8906 31.4565 31.4565
25 0 -6.105718 0.0 -23.2471 7.17838 -13.9306 331.081 -2696.5 330.013 -2696.32 0.0 330.013 -2696.32 40.6202 -23.2471 -2348.934 28.2442 28.2442
25 1 -6.105718 0.0 -23.2471 7.17838 -13.9306 331.081 -2696.5 330.013 -2696.32 0.0 330.013 -2696.32 40.6202 -23.2471 -2348.934 28.2442 28.2442
25 2 -6.104658 0.0 -23.2926 7.13734 -13.7568 331.081 -2696.5 329.947 -2696.02 0.0 329.947 -2696.02 40.6831 -23.2926 -2348.6826 28.2207 28.2207
25 3 -6.104658 0.0 -23.2926 7.13734 -13.7568 331.081 -2696.5 329.947 -2696.02 0.0 329.947 -2696.02 40.6831 -23.2926 -2348.6826 28.2207 28.2207
25 4 -6.104658 0.0 -23.2926 7.13734 -13.7568 331.081 -2696.5 329.947 -2696.02 0.0 329.947 -2696.02 40.6831 -23.2926 -2348.6826 28.2207 28.2207
25 5 -6.1160636 0.0 -23.5848 7.12844 -13.7061 331.081 -2696.5 329.929 -2695.69 0.0 329.929 -2695.69 40.8345 -23.5848 -2348.5112 28.2488 28.2488
25 6 -6.1160636 0.0 -23.5848 7.12844 -13.7061 331.081 -2696.5 329.929 -2695.69 0.0 329.929 -2695.69 40.8345 -23.5848 -2348.5112 28.2488 28.2488
25 7 -6.1160636 0.0 -23.5848 7.12844 -13.7061 331.081 -2696.5 329.929 -2695.69 0.0 329.929 -2695.69 40.8345 -23.5848 -2348.5112 28.2488 28.2488
26 0 -6.1258483 0.0 -26.8657 7.10151 -13.776 331.081 -2696.5 332.038 -2694.15 0.0 332.038 -2694.15 40.1714 -26.8657 -2348.8062 26.7304 26.7304
26 1 -6.1250887 0.0 -26.8462 7.09837 -13.76 331.081 -2696.5 332.008 -2694.11 0.0 332.008 -2694.11 40.2041 -26.8462 -2348.7441 26.6482 26.6482
26 2 -6.1250887 0.0 -26.8462 7.09837 -13.76 331.081 -2696.5 332.008 -2694.11 0.0 332.008 -2694.11 40.2041 -26.8462 -2348.7441 26.6482 26.6482
26 3 -6.1250887 0.0 -26.8462 7.09837 -13.76 331.081 -2696.5 332.008 -2694.11 0.0 332.008 -2694.11 40.2041 -26.8462 -2348.7441 26.6482 26.6482
26 4 -6.1250887 0.0 -26.8462 7.09837 -13.76 331.081 -2696.5 332.008 -2694.11 0.0 332.008 -2694.11 40.2041 -26.8462 -2348.7441 26.6482 26.6482
26 5 -6.125383 0.0 -26.8576 7.09859 -13.7601 331.081 -2696.5 331.997 -2694.08 0.0 331.997 -2694.08 40.2152 -26.8576 -2348.7253 26.6452 26.6452
26 6 -6.125383 0.0 -26.8576 7.09859 -13.7601 331.081 -2696.5 331.997 -2694.08 0.0 331.997 -2694.08 40.2152 -26.8576 -2348.7253 26.6452 26.6452
26 7 -6.125383 0.0 -26.8576 7.09859 -13.7601 331.081 -2696.5 331.997 -2694.08 0.0 331.997 -2694.08 40.2152 -26.8576 -2348.7253 26.6452 26.6452
27 0 -6.844101 0.0 -36.7995 7.04964 -13.9497 331.081 -2696.5 329.997 -2687.63 0.0 329.997 -2687.63 45.6824 -36.7995 -2348.75 22.3296 22.3296
27 1 -6.844292 0.0 -36.8014 7.04957 -13.9494 331.081 -2696.5 329.997 -2687.63 0.0 329.997 -2687.63 45.6844 -36.8014 -2348.7498 22.3296 22.3296
27 2 -6.844271 0.0 -36.8011 7.04958 -13.9493 331.081 -2696.5 329.997 -2687.63 0.0 329.997 -2687.63 45.6843 -36.8011 -2348.7495 22.3296 22.3296
27 3 -6.011694 0.0 -25.2306 7.21986 -15.1041 331.081 -2696.5 330.086 -2692.94 0.0 330.086 -2692.94 47.7421 -25.2306 -2340.3425 27.6686 27.6686
27 4 -6.011497 0.0 -25.2349 7.21983 -15.1039 331.081 -2696.5 330.086 -2692.93 0.0 330.086 -2692.93 47.7442 -25.2349 -2340.3347 27.6685 27.6685
27 5 -5.426115 0.0 -22.5689 7.21257 -16.4147 331.081 -2696.5 330.068 -2688.78 0.0 330.068 -2688.78 54.4745 -22.5689 -2326.8066 41.1846 41.1846
27 6 -5.4265175 0.0 -22.5838 7.21251 -16.4126 331.081 -2696.5 330.067 -2688.76 0.0 330.067 -2688.76 54.4755 -22.5838 -2326.8015 41.1822 41.1822
27 7 -5.4249535 0.0 -22.5733 7.21224 -16.4115 331.081 -2696.5 330.067 -2688.75 0.0 330.067 -2688.75 54.4669 -22.5733 -2326.7896 41.1819 41.1819
28 0 -6.108675 0.0 -24.8468 7.17484 -13.9889 331.081 -2696.5 330.201 -2694.25 0.0 330.201 -2694.25 40.2286 -24.8468 -2348.6672 25.8753 25.8753
28 1 -6.108675 0.0 -24.8468 7.17484 -13.9889 331.081 -2696.5 330.201 -2694.25 0.0 330.201 -2694.25 40.2286 -24.8468 -2348.6672 25.8753 25.8753
28 2 -6.10562 0.0 -24.7794 7.17282 -13.9808 331.081 -2696.5 330.195 -2694.29 0.0 330.195 -2694.29 40.2181 -24.7794 -2348.6562 25.8742 25.8742
28 3 -6.10562 0.0 -24.7794 7.17282 -13.9808 331.081 -2696.5 330.195 -2694.29 0.0 330.195 -2694.29 40.2181 -24.7794 -2348.6562 25.8742 25.8742
28 4 -6.10562 0.0 -24.7794 7.17282 -13.9808 331.081 -2696.5 330.195 -2694.29 0.0 330.195 -2694.29 40.2181 -24.7794 -2348.6562 25.8742 25.8742
28 5 -6.0918584 0.0 -24.5019 7.16495 -13.9493 331.081 -2696.5 330.166 -2694.43 0.0 330.166 -2694.43 40.1851 -24.5019 -2348.5808 25.8961 25.8961
28 6 -6.0918584 0.0 -24.5019 7.16495 -13.9493 331.081 -2696.5 330.166 -2694.43 0.0 330.166 -2694.43 40.1851 -24.5019 -2348.5808 25.8961 25.8961
28 7 -6.0918584 0.0 -24.5019 7.16495 -13.9493 331.081 -2696.5 330.166 -2694.43 0.0 330.166 -2694.43 40.1851 -24.5019 -2348.5808 25.8961 25.8961
29 0 -5.8784733 0.0 -19.1064 7.08867 -13.7717 331.081 -2696.5 331.451 -2701.21 0.0 331.451 -2701.21 40.2792 -19.1064 -2348.5862 31.2204 31.2204
29 1 -5.8784733 0.0 -19.1064 7.08867 -13.7717 331.081 -2696.5 331.451 -2701.21 0.0 331.451 -2701.21 40.2792 -19.1064 -2348.5862 31.2204 31.2204
29 2 -5.8784733 0.0 -19.1064 7.08867 -13.7717 331.081 -2696.5 331.451 -2701.21 0.0 331.451 -2701.21 40.2792 -19.1064 -2348.5862 31.2204 31.2204
29 3 -5.8784733 0.0 -19.1064 7.08867 -13.7717 331.081 -2696.5 331.451 -2701.21 0.0 331.451 -2701.21 40.2792 -19.1064 -2348.5862 31.2204 31.2204
29 4 -5.8784733 0.0 -19.1064 7.08867 -13.7717 331.081 -2696.5 331.451 -2701.21 0.0 331.451 -2701.21 40.2792 -19.1064 -2348.5862 31.2204 31.2204
29 5 -5.8782835 0.0 -19.0218 7.084 -13.7614 331.081 -2696.5 331.474 -2701.37 0.0 331.474 -2701.37 40.3357 -19.0218 -2348.582 31.2272 31.2272
29 6 -5.8782835 0.0 -19.0218 7.084 -13.7614 331.081 -2696.5 331.474 -2701.37 0.0 331.474 -2701.37 40.3357 -19.0218 -2348.582 31.2272 31.2272
29 7 -5.869826 0.0 -18.7955 7.07038 -13.7218 331.081 -2696.5 331.472 -2701.56 0.0 331.472 -2701.56 40.4326 -18.7955 -2348.451 31.3043 31.3043
30 0 -5.968078 0.0 -22.3628 7.15228 -13.8825 331.081 -2696.5 331.585 -2697.86 0.0 331.585 -2697.86 40.4801 -22.3628 -2348.158 27.857 27.857
30 1 -5.968078 0.0 -22.3628 7.15228 -13.8825 331.081 -2696.5 331.585 -2697.86 0.0 331.585 -2697.86 40.4801 -22.3628 -2348.158 27.857 27.857
30 2 -5.968078 0.0 -22.3628 7.15228 -13.8825 331.081 -2696.5 331.585 -2697.86 0.0 331.585 -2697.86 40.4801 -22.3628 -2348.158 27.857 27.857
30 3 -5.963502 0.0 -22.2732 7.15195 -13.8827 331.081 -2696.5 331.582 -2697.92 0.0 331.582 -2697.92 40.4647 -22.2732 -2348.1465 27.8614 27.8614
30 4 -5.963502 0.0 -22.2732 7.15195 -13.8827 331.081 -2696.5 331.582 -2697.92 0.0 331.582 -2697.92 40.4647 -22.2732 -2348.1465 27.8614 27.8614
30 5 -5.9574256 0.0 -22.2987 7.14695 -13.8676 331.081 -2696.5 331.586 -2697.78 0.0 331.586 -2697.78 40.5151 -22.2987 -2347.9778 27.9121 27.9121
30 6 -5.9574256 0.0 -22.2987 7.14695 -13.8676 331.081 -2696.5 331.586 -2697.78 0.0 331.586 -2697.78 40.5151 -22.2987 -2347.9778 27.9121 27.9121
30 7 -5.9574256 0.0 -22.2987 7.14695 -13.8676 331.081 -2696.5 331.586 -2697.78 0.0 331.586 -2697.78 40.5151 -22.2987 -2347.9778 27.9121 27.9121
