Cluster ClusterRank deltaG deltaGelec deltaGvdw deltaGligsolvnonpol deltaGligsolvpol deltaGprotsolvnonpol deltaGprotsolvpol deltaGcompsolvnonpol deltaGcompsolvpol extraFull surfFull solvFull IntraFull InterFull FullFitness SimpleFitness Energy
17 2 -6.568363 0.0 -33.0475 6.35006 -10.9049 331.081 -2696.5 329.395 -2686.03 0.0 329.395 -2686.03 15.6959 -33.0475 -2373.9866 12.3477 12.3477
17 3 -6.171552 0.0 -30.1959 6.32053 -10.7962 331.081 -2696.5 329.375 -2683.86 0.0 329.375 -2683.86 15.5399 -30.1959 -2369.141 14.6782 14.6782
17 4 -6.2002254 0.0 -30.7541 6.32387 -10.8101 331.081 -2696.5 329.385 -2683.49 0.0 329.385 -2683.49 15.7508 -30.7541 -2369.1084 14.6847 14.6847
17 5 -6.1881104 0.0 -30.5792 6.32181 -10.8077 331.081 -2696.5 329.383 -2683.56 0.0 329.383 -2683.56 15.6759 -30.5792 -2369.0803 14.6719 14.6719
18 0 -6.648498 0.0 -31.577 6.25645 -10.8545 331.081 -2696.5 329.19 -2689.39 0.0 329.19 -2689.39 17.2556 -31.577 -2374.5212 15.5905 15.5905
18 1 -6.647973 0.0 -31.5779 6.25641 -10.8544 331.081 -2696.5 329.19 -2689.38 0.0 329.19 -2689.38 17.2569 -31.5779 -2374.511 15.5905 15.5905
18 2 -6.298986 0.0 -27.5288 6.2601 -11.6275 331.081 -2696.5 329.194 -2690.71 0.0 329.194 -2690.71 18.1627 -27.5288 -2370.882 16.6039 16.6039
18 3 -6.149998 0.0 -26.0147 6.27408 -10.8419 331.081 -2696.5 329.156 -2689.75 0.0 329.156 -2689.75 16.2441 -26.0147 -2370.3645 19.544 19.544
18 4 -6.249271 0.0 -26.969 6.21308 -11.0475 331.081 -2696.5 329.158 -2690.2 0.0 329.158 -2690.2 18.7757 -26.969 -2369.2354 19.6788 19.6788
18 5 -5.670502 0.0 -19.8074 6.69635 -10.9996 331.081 -2696.5 329.224 -2691.12 0.0 329.224 -2691.12 52.1434 -19.8074 -2329.56 60.9815 60.9815
18 6 -5.670317 0.0 -19.8054 6.69633 -10.9995 331.081 -2696.5 329.224 -2691.12 0.0 329.224 -2691.12 52.1414 -19.8054 -2329.56 60.9815 60.9815
18 7 -5.6705475 0.0 -19.808 6.69636 -10.9998 331.081 -2696.5 329.224 -2691.12 0.0 329.224 -2691.12 52.1443 -19.808 -2329.56 60.9815 60.9815
19 0 -6.2931814 0.0 -27.0137 6.21449 -10.7994 331.081 -2696.5 330.369 -2692.47 0.0 330.369 -2692.47 14.8309 -27.0137 -2374.284 19.2624 19.2624
19 1 -6.2931814 0.0 -27.0137 6.21449 -10.7994 331.081 -2696.5 330.369 -2692.47 0.0 330.369 -2692.47 14.8309 -27.0137 -2374.284 19.2624 19.2624
19 2 -6.289267 0.0 -26.969 6.21643 -10.8026 331.081 -2696.5 330.372 -2692.48 0.0 330.372 -2692.48 14.8157 -26.969 -2374.2612 19.2521 19.2521
19 3 -6.289267 0.0 -26.969 6.21643 -10.8026 331.081 -2696.5 330.372 -2692.48 0.0 330.372 -2692.48 14.8157 -26.969 -2374.2612 19.2521 19.2521
19 4 -6.2877216 0.0 -26.9453 6.21751 -10.8029 331.081 -2696.5 330.372 -2692.49 0.0 330.372 -2692.49 14.8043 -26.9453 -2374.259 19.2511 19.2511
19 5 -6.2877216 0.0 -26.9453 6.21751 -10.8029 331.081 -2696.5 330.372 -2692.49 0.0 330.372 -2692.49 14.8043 -26.9453 -2374.259 19.2511 19.2511
19 6 -6.2877216 0.0 -26.9453 6.21751 -10.8029 331.081 -2696.5 330.372 -2692.49 0.0 330.372 -2692.49 14.8043 -26.9453 -2374.259 19.2511 19.2511
19 7 -6.2877216 0.0 -26.9453 6.21751 -10.8029 331.081 -2696.5 330.372 -2692.49 0.0 330.372 -2692.49 14.8043 -26.9453 -2374.259 19.2511 19.2511
20 0 -6.6526046 0.0 -34.775 6.2101 -11.0049 331.081 -2696.5 330.519 -2686.79 0.0 330.519 -2686.79 16.829 -34.775 -2374.217 20.3668 20.3668
20 1 -6.6526046 0.0 -34.775 6.2101 -11.0049 331.081 -2696.5 330.519 -2686.79 0.0 330.519 -2686.79 16.829 -34.775 -2374.217 20.3668 20.3668
20 2 -6.7369304 0.0 -36.3179 6.21684 -11.0103 331.081 -2696.5 330.074 -2685.09 0.0 330.074 -2685.09 18.0581 -36.3179 -2373.276 19.6309 19.6309
20 3 -6.7369304 0.0 -36.3179 6.21684 -11.0103 331.081 -2696.5 330.074 -2685.09 0.0 330.074 -2685.09 18.0581 -36.3179 -2373.276 19.6309 19.6309
20 4 -6.7369304 0.0 -36.3179 6.21684 -11.0103 331.081 -2696.5 330.074 -2685.09 0.0 330.074 -2685.09 18.0581 -36.3179 -2373.276 19.6309 19.6309
20 5 -6.73483 0.0 -36.1283 6.2223 -11.0095 331.081 -2696.5 330.029 -2685.27 0.0 330.029 -2685.27 18.459 -36.1283 -2372.9102 20.0509 20.0509
20 6 -6.73483 0.0 -36.1283 6.2223 -11.0095 331.081 -2696.5 330.029 -2685.27 0.0 330.029 -2685.27 18.459 -36.1283 -2372.9102 20.0509 20.0509
20 7 -6.73483 0.0 -36.1283 6.2223 -11.0095 331.081 -2696.5 330.029 -2685.27 0.0 330.029 -2685.27 18.459 -36.1283 -2372.9102 20.0509 20.0509
21 0 -6.2504787 0.0 -23.9519 6.33171 -10.9266 331.081 -2696.5 330.446 -2696.57 0.0 330.446 -2696.57 15.8988 -23.9519 -2374.177 21.8247 21.8247
21 1 -6.2504787 0.0 -23.9519 6.33171 -10.9266 331.081 -2696.5 330.446 -2696.57 0.0 330.446 -2696.57 15.8988 -23.9519 -2374.177 21.8247 21.8247
21 2 -6.2535973 0.0 -24.0017 6.33229 -10.9266 331.081 -2696.5 330.444 -2696.54 0.0 330.444 -2696.54 15.9364 -24.0017 -2374.1611 21.8256 21.8256
21 3 -6.2535973 0.0 -24.0017 6.33229 -10.9266 331.081 -2696.5 330.444 -2696.54 0.0 330.444 -2696.54 15.9364 -24.0017 -2374.1611 21.8256 21.8256
21 4 -6.2301273 0.0 -23.7138 6.32287 -10.9324 331.081 -2696.5 330.488 -2696.69 0.0 330.488 -2696.69 15.7723 -23.7138 -2374.1433 21.904 21.904
21 5 -6.2301273 0.0 -23.7138 6.32287 -10.9324 331.081 -2696.5 330.488 -2696.69 0.0 330.488 -2696.69 15.7723 -23.7138 -2374.1433 21.904 21.904
21 6 -6.2301273 0.0 -23.7138 6.32287 -10.9324 331.081 -2696.5 330.488 -2696.69 0.0 330.488 -2696.69 15.7723 -23.7138 -2374.1433 21.904 21.904
21 7 -6.2301273 0.0 -23.7138 6.32287 -10.9324 331.081 -2696.5 330.488 -2696.69 0.0 330.488 -2696.69 15.7723 -23.7138 -2374.1433 21.904 21.904
22 0 -6.105908 0.0 -23.1082 6.28583 -10.7966 331.081 -2696.5 331.02 -2696.34 0.0 331.02 -2696.34 14.7704 -23.1082 -2373.658 21.382 21.382
22 1 -6.105908 0.0 -23.1082 6.28583 -10.7966 331.081 -2696.5 331.02 -2696.34 0.0 331.02 -2696.34 14.7704 -23.1082 -2373.658 21.382 21.382
22 2 -6.105908 0.0 -23.1082 6.28583 -10.7966 331.081 -2696.5 331.02 -2696.34 0.0 331.02 -2696.34 14.7704 -23.1082 -2373.658 21.382 21.382
22 3 -6.105908 0.0 -23.1082 6.28583 -10.7966 331.081 -2696.5 331.02 -2696.34 0.0 331.02 -2696.34 14.7704 -23.1082 -2373.658 21.382 21.382
22 4 -6.1155534 0.0 -23.4012 6.29257 -10.7968 331.081 -2696.5 331.03 -2696.05 0.0 331.03 -2696.05 14.8234 -23.4012 -2373.598 21.361 21.361
22 5 -6.1185164 0.0 -23.477 6.29405 -10.7977 331.081 -2696.5 331.043 -2696.0 0.0 331.043 -2696.0 14.8376 -23.477 -2373.5964 21.3627 21.3627
22 6 -6.1185164 0.0 -23.477 6.29405 -10.7977 331.081 -2696.5 331.043 -2696.0 0.0 331.043 -2696.0 14.8376 -23.477 -2373.5964 21.3627 21.3627
22 7 -6.1185164 0.0 -23.477 6.29405 -10.7977 331.081 -2696.5 331.043 -2696.0 0.0 331.043 -2696.0 14.8376 -23.477 -2373.5964 21.3627 21.3627
23 0 -6.1493487 0.0 -23.0505 6.3548 -10.8745 331.081 -2696.5 330.748 -2696.69 0.0 330.748 -2696.69 15.6345 -23.0505 -2373.358 22.4607 22.4607
23 1 -6.156653 0.0 -23.1368 6.36398 -10.8743 331.081 -2696.5 330.734 -2696.64 0.0 330.734 -2696.64 15.7368 -23.1368 -2373.3057 22.4476 22.4476
23 2 -6.156653 0.0 -23.1368 6.36398 -10.8743 331.081 -2696.5 330.734 -2696.64 0.0 330.734 -2696.64 15.7368 -23.1368 -2373.3057 22.4476 22.4476
23 3 -6.156653 0.0 -23.1368 6.36398 -10.8743 331.081 -2696.5 330.734 -2696.64 0.0 330.734 -2696.64 15.7368 -23.1368 -2373.3057 22.4476 22.4476
23 4 -6.156653 0.0 -23.1368 6.36398 -10.8743 331.081 -2696.5 330.734 -2696.64 0.0 330.734 -2696.64 15.7368 -23.1368 -2373.3057 22.4476 22.4476
23 5 -6.156653 0.0 -23.1368 6.36398 -10.8743 331.081 -2696.5 330.734 -2696.64 0.0 330.734 -2696.64 15.7368 -23.1368 -2373.3057 22.4476 22.4476
23 6 -6.157961 0.0 -23.1691 6.36622 -10.8727 331.081 -2696.5 330.73 -2696.6 0.0 330.73 -2696.6 15.764 -23.1691 -2373.2751 22.4488 22.4488
23 7 -6.157961 0.0 -23.1691 6.36622 -10.8727 331.081 -2696.5 330.73 -2696.6 0.0 330.73 -2696.6 15.764 -23.1691 -2373.2751 22.4488 22.4488
24 0 -6.836153 0.0 -35.6625 6.37414 -11.3677 331.081 -2696.5 329.415 -2686.82 0.0 329.415 -2686.82 19.7278 -35.6625 -2373.3398 15.9662 15.9662
24 1 -6.829544 0.0 -35.5956 6.37218 -11.3608 331.081 -2696.5 329.414 -2686.81 0.0 329.414 -2686.81 19.6757 -35.5956 -2373.316 15.9646 15.9646
24 2 -6.829102 0.0 -35.5873 6.37231 -11.3654 331.081 -2696.5 329.414 -2686.82 0.0 329.414 -2686.82 19.6809 -35.5873 -2373.3125 15.9645 15.9645
24 3 -6.8252387 0.0 -35.5522 6.37113 -11.364 331.081 -2696.5 329.413 -2686.81 0.0 329.413 -2686.81 19.6565 -35.5522 -2373.2927 15.9646 15.9646
24 4 -6.7828207 0.0 -35.101 6.36067 -11.3643 331.081 -2696.5 329.406 -2686.82 0.0 329.406 -2686.82 19.4623 -35.101 -2373.0527 16.0045 16.0045
24 5 -6.5532556 0.0 -31.2167 6.32413 -11.1917 331.081 -2696.5 329.382 -2688.92 0.0 329.382 -2688.92 19.9172 -31.2167 -2370.8374 17.011 17.011
24 6 -6.5278654 0.0 -30.887 6.32891 -11.1844 331.081 -2696.5 329.382 -2689.0 0.0 329.382 -2689.0 19.799 -30.887 -2370.7058 16.9802 16.9802
24 7 -6.5252194 0.0 -30.8474 6.32933 -11.1871 331.081 -2696.5 329.382 -2689.02 0.0 329.382 -2689.02 19.8022 -30.8474 -2370.683 16.9829 16.9829
25 0 -6.72751 0.0 -37.9948 6.30123 -10.7833 331.081 -2696.5 329.358 -2680.88 0.0 329.358 -2680.88 16.3256 -37.9948 -2373.1912 13.8206 13.8206
25 1 -6.733895 0.0 -38.042 6.30659 -10.7818 331.081 -2696.5 329.357 -2680.9 0.0 329.357 -2680.9 16.4157 -38.042 -2373.1692 13.8269 13.8269
25 2 -6.502487 0.0 -32.2865 6.30049 -10.9108 331.081 -2696.5 329.361 -2686.16 0.0 329.361 -2686.16 16.4435 -32.2865 -2372.6418 14.6077 14.6077
25 3 -6.6322303 0.0 -37.5408 6.21225 -10.8232 331.081 -2696.5 329.68 -2680.7 0.0 329.68 -2680.7 16.3008 -37.5408 -2372.26 14.0857 14.0857
25 4 -6.6328673 0.0 -37.547 6.21184 -10.8233 331.081 -2696.5 329.679 -2680.7 0.0 329.679 -2680.7 16.3148 -37.547 -2372.2532 14.0852 14.0852
25 5 -6.6313763 0.0 -37.5375 6.21212 -10.8234 331.081 -2696.5 329.679 -2680.69 0.0 329.679 -2680.69 16.3124 -37.5375 -2372.236 14.0854 14.0854
25 6 -6.656249 0.0 -38.2587 6.2586 -10.8254 331.081 -2696.5 329.542 -2679.7 0.0 329.542 -2679.7 17.2091 -38.2587 -2371.2075 14.6848 14.6848
25 7 -6.4170537 0.0 -32.1183 6.25657 -10.9753 331.081 -2696.5 329.538 -2685.43 0.0 329.538 -2685.43 17.3029 -32.1183 -2370.7073 15.5326 15.5326
25 8 -6.303111 0.0 -31.1553 6.21059 -10.9874 331.081 -2696.5 329.674 -2685.35 0.0 329.674 -2685.35 16.5311 -31.1553 -2370.3003 15.4772 15.4772
26 0 -5.886677 0.0 -17.4433 6.30976 -10.9097 331.081 -2696.5 331.479 -2702.3 0.0 331.479 -2702.3 15.3503 -17.4433 -2372.914 23.4605 23.4605
26 1 -5.886677 0.0 -17.4433 6.30976 -10.9097 331.081 -2696.5 331.479 -2702.3 0.0 331.479 -2702.3 15.3503 -17.4433 -2372.914 23.4605 23.4605
26 2 -5.886677 0.0 -17.4433 6.30976 -10.9097 331.081 -2696.5 331.479 -2702.3 0.0 331.479 -2702.3 15.3503 -17.4433 -2372.914 23.4605 23.4605
26 3 -5.886677 0.0 -17.4433 6.30976 -10.9097 331.081 -2696.5 331.479 -2702.3 0.0 331.479 -2702.3 15.3503 -17.4433 -2372.914 23.4605 23.4605
26 4 -5.886677 0.0 -17.4433 6.30976 -10.9097 331.081 -2696.5 331.479 -2702.3 0.0 331.479 -2702.3 15.3503 -17.4433 -2372.914 23.4605 23.4605
26 5 -5.8600264 0.0 -16.7038 6.31649 -10.9069 331.081 -2696.5 331.502 -2703.03 0.0 331.502 -2703.03 15.3459 -16.7038 -2372.886 23.3887 23.3887
26 6 -5.840968 0.0 -16.2412 6.31776 -10.9058 331.081 -2696.5 331.521 -2703.46 0.0 331.521 -2703.46 15.3126 -16.2412 -2372.8677 23.4069 23.4069
26 7 -5.840968 0.0 -16.2412 6.31776 -10.9058 331.081 -2696.5 331.521 -2703.46 0.0 331.521 -2703.46 15.3126 -16.2412 -2372.8677 23.4069 23.4069
27 0 -5.912589 0.0 -20.3465 6.29572 -10.7986 331.081 -2696.5 332.18 -2699.23 0.0 332.18 -2699.23 14.7851 -20.3465 -2372.6113 24.1925 24.1925
27 1 -5.912589 0.0 -20.3465 6.29572 -10.7986 331.081 -2696.5 332.18 -2699.23 0.0 332.18 -2699.23 14.7851 -20.3465 -2372.6113 24.1925 24.1925
27 2 -5.914162 0.0 -20.3461 6.29954 -10.7982 331.081 -2696.5 332.18 -2699.25 0.0 332.18 -2699.25 14.8141 -20.3461 -2372.602 24.1927 24.1927
27 3 -5.914162 0.0 -20.3461 6.29954 -10.7982 331.081 -2696.5 332.18 -2699.25 0.0 332.18 -2699.25 14.8141 -20.3461 -2372.602 24.1927 24.1927
27 4 -5.914162 0.0 -20.3461 6.29954 -10.7982 331.081 -2696.5 332.18 -2699.25 0.0 332.18 -2699.25 14.8141 -20.3461 -2372.602 24.1927 24.1927
27 5 -5.914162 0.0 -20.3461 6.29954 -10.7982 331.081 -2696.5 332.18 -2699.25 0.0 332.18 -2699.25 14.8141 -20.3461 -2372.602 24.1927 24.1927
27 6 -5.914071 0.0 -20.3986 6.30151 -10.7985 331.081 -2696.5 332.164 -2699.14 0.0 332.164 -2699.14 14.8187 -20.3986 -2372.5557 24.2152 24.2152
27 7 -5.914071 0.0 -20.3986 6.30151 -10.7985 331.081 -2696.5 332.164 -2699.14 0.0 332.164 -2699.14 14.8187 -20.3986 -2372.5557 24.2152 24.2152
28 0 -6.0598464 0.0 -23.6727 6.26665 -10.918 331.081 -2696.5 331.165 -2695.09 0.0 331.165 -2695.09 15.1452 -23.6727 -2372.4526 21.3905 21.3905
28 1 -6.0598464 0.0 -23.6727 6.26665 -10.918 331.081 -2696.5 331.165 -2695.09 0.0 331.165 -2695.09 15.1452 -23.6727 -2372.4526 21.3905 21.3905
28 2 -6.0618052 0.0 -23.5559 6.26775 -10.9181 331.081 -2696.5 331.132 -2695.25 0.0 331.132 -2695.25 15.2817 -23.5559 -2372.392 21.3593 21.3593
28 3 -6.055703 0.0 -23.3689 6.26885 -10.9251 331.081 -2696.5 331.116 -2695.42 0.0 331.116 -2695.42 15.4004 -23.3689 -2372.2725 21.4401 21.4401
28 4 -5.8365264 0.0 -21.56 6.35967 -10.8991 331.081 -2696.5 331.984 -2695.81 0.0 331.984 -2695.81 15.7345 -21.56 -2369.6514 25.4059 25.4059
28 5 -5.8365264 0.0 -21.56 6.35967 -10.8991 331.081 -2696.5 331.984 -2695.81 0.0 331.984 -2695.81 15.7345 -21.56 -2369.6514 25.4059 25.4059
28 6 -5.6936445 0.0 -17.5498 6.35353 -10.8021 331.081 -2696.5 331.378 -2698.65 0.0 331.378 -2698.65 15.3666 -17.5498 -2369.455 24.3655 24.3655
28 7 -5.7696767 0.0 -19.6716 6.39691 -10.8468 331.081 -2696.5 331.682 -2697.06 0.0 331.682 -2697.06 16.1373 -19.6716 -2368.912 25.1903 25.1903
29 0 -6.0594406 0.0 -25.4789 6.25478 -10.9371 331.081 -2696.5 332.356 -2694.17 0.0 332.356 -2694.17 14.8845 -25.4789 -2372.4084 23.3365 23.3365
29 1 -6.0594406 0.0 -25.4789 6.25478 -10.9371 331.081 -2696.5 332.356 -2694.17 0.0 332.356 -2694.17 14.8845 -25.4789 -2372.4084 23.3365 23.3365
29 2 -6.0594406 0.0 -25.4789 6.25478 -10.9371 331.081 -2696.5 332.356 -2694.17 0.0 332.356 -2694.17 14.8845 -25.4789 -2372.4084 23.3365 23.3365
29 3 -6.011682 0.0 -24.1743 6.25401 -10.9343 331.081 -2696.5 332.256 -2695.25 0.0 332.256 -2695.25 15.015 -24.1743 -2372.153 22.9342 22.9342
29 4 -6.0035214 0.0 -24.0314 6.24904 -10.9355 331.081 -2696.5 332.226 -2695.3 0.0 332.226 -2695.3 15.026 -24.0314 -2372.0793 22.9331 22.9331
29 5 -6.0035214 0.0 -24.0314 6.24904 -10.9355 331.081 -2696.5 332.226 -2695.3 0.0 332.226 -2695.3 15.026 -24.0314 -2372.0793 22.9331 22.9331
29 6 -6.0035214 0.0 -24.0314 6.24904 -10.9355 331.081 -2696.5 332.226 -2695.3 0.0 332.226 -2695.3 15.026 -24.0314 -2372.0793 22.9331 22.9331
29 7 -6.0035214 0.0 -24.0314 6.24904 -10.9355 331.081 -2696.5 332.226 -2695.3 0.0 332.226 -2695.3 15.026 -24.0314 -2372.0793 22.9331 22.9331
30 0 -6.064487 0.0 -25.596 6.27454 -10.7944 331.081 -2696.5 332.299 -2693.81 0.0 332.299 -2693.81 15.0474 -25.596 -2372.0596 22.8448 22.8448
30 1 -6.064487 0.0 -25.596 6.27454 -10.7944 331.081 -2696.5 332.299 -2693.81 0.0 332.299 -2693.81 15.0474 -25.596 -2372.0596 22.8448 22.8448
30 2 -6.070948 0.0 -25.7375 6.27662 -10.7922 331.081 -2696.5 332.298 -2693.69 0.0 332.298 -2693.69 15.1051 -25.7375 -2372.0242 22.8169 22.8169
30 3 -6.070948 0.0 -25.7375 6.27662 -10.7922 331.081 -2696.5 332.298 -2693.69 0.0 332.298 -2693.69 15.1051 -25.7375 -2372.0242 22.8169 22.8169
30 4 -6.087868 0.0 -26.0227 6.2843 -10.7853 331.081 -2696.5 332.326 -2693.55 0.0 332.326 -2693.55 15.2674 -26.0227 -2371.9795 22.7791 22.7791
30 5 -6.087868 0.0 -26.0227 6.2843 -10.7853 331.081 -2696.5 332.326 -2693.55 0.0 332.326 -2693.55 15.2674 -26.0227 -2371.9795 22.7791 22.7791
30 6 -6.087868 0.0 -26.0227 6.2843 -10.7853 331.081 -2696.5 332.326 -2693.55 0.0 332.326 -2693.55 15.2674 -26.0227 -2371.9795 22.7791 22.7791
30 7 -6.087868 0.0 -26.0227 6.2843 -10.7853 331.081 -2696.5 332.326 -2693.55 0.0 332.326 -2693.55 15.2674 -26.0227 -2371.9795 22.7791 22.7791
31 0 -6.230628 0.0 -29.6239 6.17208 -10.7907 331.081 -2696.5 329.418 -2686.0 0.0 329.418 -2686.0 15.5212 -29.6239 -2370.6848 13.9497 13.9497
32 0 -5.8349285 0.0 -24.2783 6.27013 -10.9056 331.081 -2696.5 331.559 -2691.07 0.0 331.559 -2691.07 15.311 -24.2783 -2368.4783 25.7985 25.7985
32 1 -5.8349285 0.0 -24.2783 6.27013 -10.9056 331.081 -2696.5 331.559 -2691.07 0.0 331.559 -2691.07 15.311 -24.2783 -2368.4783 25.7985 25.7985
32 2 -5.9179826 0.0 -24.5231 6.36075 -10.9339 331.081 -2696.5 331.671 -2692.11 0.0 331.671 -2692.11 16.8452 -24.5231 -2368.1172 26.6977 26.6977
32 3 -5.923923 0.0 -25.1346 6.37584 -10.951 331.081 -2696.5 331.745 -2691.37 0.0 331.745 -2691.37 16.9638 -25.1346 -2367.796 27.6277 27.6277
33 0 -4.267236 0.0 -13.1188 6.36907 -10.5793 331.081 -2696.5 329.641 -2679.26 0.0 329.641 -2679.26 32.9965 -13.1188 -2329.7412 52.6374 52.6374
