Cluster ClusterRank deltaG deltaGelec deltaGvdw deltaGligsolvnonpol deltaGligsolvpol deltaGprotsolvnonpol deltaGprotsolvpol deltaGcompsolvnonpol deltaGcompsolvpol extraFull surfFull solvFull IntraFull InterFull FullFitness SimpleFitness Energy
15 5 -6.299074 0.0 -29.6432 5.72993 -8.16393 331.081 -2696.5 330.812 -2687.3 0.0 330.812 -2687.3 22.5202 -29.6432 -2363.611 19.7192 19.7192
15 6 -6.3044558 0.0 -29.9779 5.72496 -8.16667 331.081 -2696.5 330.792 -2686.85 0.0 330.792 -2686.85 22.5346 -29.9779 -2363.5015 19.735 19.735
15 7 -6.3044558 0.0 -29.9779 5.72496 -8.16667 331.081 -2696.5 330.792 -2686.85 0.0 330.792 -2686.85 22.5346 -29.9779 -2363.5015 19.735 19.735
16 0 -6.431019 0.0 -27.8412 5.77318 -8.20887 331.081 -2696.5 329.182 -2689.7 0.0 329.182 -2689.7 24.7953 -27.8412 -2363.564 18.8233 18.8233
16 1 -6.429945 0.0 -27.8292 5.77276 -8.20877 331.081 -2696.5 329.181 -2689.7 0.0 329.181 -2689.7 24.7908 -27.8292 -2363.5574 18.8228 18.8228
16 2 -6.4295626 0.0 -27.8254 5.77291 -8.20938 331.081 -2696.5 329.181 -2689.7 0.0 329.181 -2689.7 24.7898 -27.8254 -2363.5547 18.8227 18.8227
16 3 -6.2666326 0.0 -26.3071 5.73106 -8.24639 331.081 -2696.5 329.151 -2689.44 0.0 329.151 -2689.44 25.7936 -26.3071 -2360.8022 21.7962 21.7962
16 4 -6.2680564 0.0 -26.3363 5.73065 -8.24605 331.081 -2696.5 329.152 -2689.42 0.0 329.152 -2689.42 25.8033 -26.3363 -2360.8008 21.7949 21.7949
16 5 -6.26733 0.0 -26.3288 5.73013 -8.24552 331.081 -2696.5 329.152 -2689.42 0.0 329.152 -2689.42 25.7979 -26.3288 -2360.7988 21.7952 21.7952
16 6 -6.2651577 0.0 -26.2905 5.73063 -8.24572 331.081 -2696.5 329.15 -2689.44 0.0 329.15 -2689.44 25.7861 -26.2905 -2360.7944 21.797 21.797
16 7 -6.288723 0.0 -26.348 5.91955 -8.17074 331.081 -2696.5 329.28 -2689.57 0.0 329.28 -2689.57 27.002 -26.348 -2359.636 22.6188 22.6188
17 0 -6.336435 0.0 -28.5266 5.70137 -8.87351 331.081 -2696.5 330.262 -2689.54 0.0 330.262 -2689.54 24.3099 -28.5266 -2363.4949 21.3826 21.3826
17 1 -6.3203506 0.0 -28.3397 5.69983 -8.87424 331.081 -2696.5 330.269 -2689.58 0.0 330.269 -2689.58 24.2021 -28.3397 -2363.4487 21.36 21.36
17 2 -6.333619 0.0 -28.4899 5.70216 -8.87099 331.081 -2696.5 330.251 -2689.53 0.0 330.251 -2689.53 24.3908 -28.4899 -2363.3782 21.4422 21.4422
17 3 -5.9942484 0.0 -23.6262 5.69056 -8.17765 331.081 -2696.5 330.492 -2691.2 0.0 330.492 -2691.2 23.045 -23.6262 -2361.2893 23.2565 23.2565
17 4 -5.9942484 0.0 -23.6262 5.69056 -8.17765 331.081 -2696.5 330.492 -2691.2 0.0 330.492 -2691.2 23.045 -23.6262 -2361.2893 23.2565 23.2565
17 5 -5.959761 0.0 -23.0525 5.69005 -8.17756 331.081 -2696.5 330.483 -2691.51 0.0 330.483 -2691.51 23.0729 -23.0525 -2361.0066 23.3658 23.3658
17 6 -5.959761 0.0 -23.0525 5.69005 -8.17756 331.081 -2696.5 330.483 -2691.51 0.0 330.483 -2691.51 23.0729 -23.0525 -2361.0066 23.3658 23.3658
17 7 -5.9515686 0.0 -22.9983 5.69961 -8.1766 331.081 -2696.5 330.545 -2691.54 0.0 330.545 -2691.54 23.2487 -22.9983 -2360.7446 23.6257 23.6257
18 0 -5.9009643 0.0 -19.6068 5.77609 -8.13478 331.081 -2696.5 332.327 -2698.55 0.0 332.327 -2698.55 22.3441 -19.6068 -2363.4858 25.6726 25.6726
18 1 -5.9009643 0.0 -19.6068 5.77609 -8.13478 331.081 -2696.5 332.327 -2698.55 0.0 332.327 -2698.55 22.3441 -19.6068 -2363.4858 25.6726 25.6726
18 2 -5.902881 0.0 -19.6705 5.77575 -8.13523 331.081 -2696.5 332.318 -2698.47 0.0 332.318 -2698.47 22.3466 -19.6705 -2363.476 25.6398 25.6398
18 3 -5.902881 0.0 -19.6705 5.77575 -8.13523 331.081 -2696.5 332.318 -2698.47 0.0 332.318 -2698.47 22.3466 -19.6705 -2363.476 25.6398 25.6398
18 4 -5.902881 0.0 -19.6705 5.77575 -8.13523 331.081 -2696.5 332.318 -2698.47 0.0 332.318 -2698.47 22.3466 -19.6705 -2363.476 25.6398 25.6398
