Cluster ClusterRank deltaG deltaGelec deltaGvdw deltaGligsolvnonpol deltaGligsolvpol deltaGprotsolvnonpol deltaGprotsolvpol deltaGcompsolvnonpol deltaGcompsolvpol extraFull surfFull solvFull IntraFull InterFull FullFitness SimpleFitness Energy
16 2 -6.223815 0.0 -25.5457 6.66974 -12.2152 331.081 -2696.5 331.399 -2695.91 0.0 331.399 -2695.91 1.7689 -25.5457 -2388.2878 8.42185 8.42185
16 3 -6.2441363 0.0 -25.9403 6.66547 -12.2047 331.081 -2696.5 331.342 -2695.54 0.0 331.342 -2695.54 1.86589 -25.9403 -2388.2725 8.24497 8.24497
16 4 -6.2286572 0.0 -25.678 6.66443 -12.2153 331.081 -2696.5 331.313 -2695.66 0.0 331.313 -2695.66 1.85655 -25.678 -2388.1685 8.20442 8.20442
16 5 -6.1361036 0.0 -24.1369 6.67457 -12.2534 331.081 -2696.5 331.525 -2696.88 0.0 331.525 -2696.88 1.63857 -24.1369 -2387.8533 9.29369 9.29369
16 6 -5.9904575 0.0 -22.3639 6.66019 -12.2703 331.081 -2696.5 331.428 -2697.13 0.0 331.428 -2697.13 1.6267 -22.3639 -2386.4392 9.63671 9.63671
16 7 -5.8783903 0.0 -20.7505 6.63336 -12.2095 331.081 -2696.5 331.62 -2698.07 0.0 331.62 -2698.07 2.29323 -20.7505 -2384.9072 11.5332 11.5332
17 0 -6.4480896 0.0 -30.4763 6.66073 -12.2977 331.081 -2696.5 329.879 -2689.7 0.0 329.879 -2689.7 2.286 -30.4763 -2388.0112 6.35216 6.35216
17 1 -6.4480896 0.0 -30.4763 6.66073 -12.2977 331.081 -2696.5 329.879 -2689.7 0.0 329.879 -2689.7 2.286 -30.4763 -2388.0112 6.35216 6.35216
17 2 -6.4480896 0.0 -30.4763 6.66073 -12.2977 331.081 -2696.5 329.879 -2689.7 0.0 329.879 -2689.7 2.286 -30.4763 -2388.0112 6.35216 6.35216
17 3 -6.4503813 0.0 -30.4944 6.6626 -12.2701 331.081 -2696.5 329.828 -2689.6 0.0 329.828 -2689.6 2.41203 -30.4944 -2387.8545 6.42518 6.42518
